Datetime,AQI
2018-05-22,297.0
2018-05-23,
2018-05-24,323.0
2018-05-25,287.0
2018-05-26,
2018-05-27,325.0
2018-05-28,315.0
2018-05-29,329.0
2018-05-30,319.0
2018-05-31,
2018-06-01,
2018-06-02,
2018-06-03,
2018-06-04,
2018-06-05,
2018-06-06,170.0
2018-06-07,177.0
2018-06-08,
2018-06-09,
2018-06-10,152.0
2018-06-11,
2018-06-12,396.0
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-16,451.0
2018-06-17,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,274.0
2018-06-22,329.0
2018-06-23,260.0
2018-06-24,
2018-06-25,290.0
2018-06-26,74.0
2018-06-27,67.0
2018-06-28,73.0
2018-06-29,
2018-06-30,96.0
2018-07-01,110.0
2018-07-02,92.0
2018-07-03,
2018-07-04,99.0
2018-07-05,108.0
2018-07-06,173.0
2018-07-07,186.0
2018-07-08,169.0
2018-07-09,155.0
2018-07-10,116.0
2018-07-11,119.0
2018-07-12,152.0
2018-07-13,120.0
2018-07-14,78.0
2018-07-15,89.0
2018-07-16,94.0
2018-07-17,109.0
2018-07-18,122.0
2018-07-19,93.0
2018-07-20,107.0
2018-07-21,115.0
2018-07-22,
2018-07-23,72.0
2018-07-24,99.0
2018-07-25,121.0
2018-07-26,77.0
2018-07-27,88.0
2018-07-28,
2018-07-29,
2018-07-30,
2018-07-31,164.0
2018-08-01,194.0
2018-08-02,289.0
2018-08-03,
2018-08-04,284.0
2018-08-05,347.0
2018-08-06,
2018-08-07,102.0
2018-08-08,97.0
2018-08-09,
2018-08-10,118.0
2018-08-11,128.0
2018-08-12,112.0
2018-08-13,
2018-08-14,117.0
2018-08-15,
2018-08-16,
2018-08-17,82.0
2018-08-18,90.0
2018-08-19,81.0
2018-08-20,154.0
2018-08-21,91.0
2018-08-22,90.0
2018-08-23,70.0
2018-08-24,94.0
2018-08-25,108.0
2018-08-26,102.0
2018-08-27,56.0
2018-08-28,58.0
2018-08-29,75.0
2018-08-30,89.0
2018-08-31,151.0
2018-09-01,119.0
2018-09-02,159.0
2018-09-03,92.0
2018-09-04,164.0
2018-09-05,116.0
2018-09-06,159.0
2018-09-07,118.0
2018-09-08,
2018-09-09,
2018-09-10,
2018-09-11,102.0
2018-09-12,110.0
2018-09-13,127.0
2018-09-14,123.0
2018-09-15,154.0
2018-09-16,172.0
2018-09-17,162.0
2018-09-18,179.0
2018-09-19,188.0
2018-09-20,
2018-09-21,156.0
2018-09-22,81.0
2018-09-23,80.0
2018-09-24,78.0
2018-09-25,75.0
2018-09-26,133.0
2018-09-27,227.0
2018-09-28,244.0
2018-09-29,
2018-09-30,219.0
2018-10-01,186.0
2018-10-02,278.0
2018-10-03,199.0
2018-10-04,244.0
2018-10-05,278.0
2018-10-06,244.0
2018-10-07,265.0
2018-10-08,
2018-10-09,276.0
2018-10-10,268.0
2018-10-11,223.0
2018-10-12,150.0
2018-10-13,
2018-10-14,302.0
2018-10-15,308.0
2018-10-16,324.0
2018-10-17,345.0
2018-10-18,337.0
2018-10-19,322.0
2018-10-20,375.0
2018-10-21,342.0
2018-10-22,324.0
2018-10-23,312.0
2018-10-24,365.0
2018-10-25,316.0
2018-10-26,434.0
2018-10-27,
2018-10-28,
2018-10-29,416.0
2018-10-30,440.0
2018-10-31,
2018-11-01,
2018-11-02,385.0
2018-11-03,354.0
2018-11-04,189.0
2018-11-05,
2018-11-06,386.0
2018-11-07,344.0
2018-11-08,424.0
2018-11-09,
2018-11-10,448.0
2018-11-11,435.0
2018-11-12,452.0
2018-11-13,459.0
2018-11-14,364.0
2018-11-15,256.0
2018-11-16,328.0
2018-11-17,311.0
2018-11-18,
2018-11-19,360.0
2018-11-20,398.0
2018-11-21,386.0
2018-11-22,328.0
2018-11-23,394.0
2018-11-24,273.0
2018-11-25,310.0
2018-11-26,375.0
2018-11-27,417.0
2018-11-28,348.0
2018-11-29,404.0
2018-11-30,378.0
2018-12-01,356.0
2018-12-02,362.0
2018-12-03,396.0
2018-12-04,
2018-12-05,
2018-12-06,
2018-12-07,407.0
2018-12-08,406.0
2018-12-09,412.0
2018-12-10,429.0
2018-12-11,456.0
2018-12-12,414.0
2018-12-13,234.0
2018-12-14,309.0
2018-12-15,323.0
2018-12-16,340.0
2018-12-17,389.0
2018-12-18,416.0
2018-12-19,407.0
2018-12-20,464.0
2018-12-21,427.0
2018-12-22,466.0
2018-12-23,476.0
2018-12-24,
2018-12-25,448.0
2018-12-26,416.0
2018-12-27,450.0
2018-12-28,435.0
2018-12-29,435.0
2018-12-30,458.0
2018-12-31,443.0
2019-01-01,452.0
2019-01-02,444.0
2019-01-03,473.0
2019-01-04,421.0
2019-01-05,422.0
2019-01-06,359.0
2019-01-07,380.0
2019-01-08,363.0
2019-01-09,349.0
2019-01-10,346.0
2019-01-11,398.0
2019-01-12,411.0
2019-01-13,413.0
2019-01-14,
2019-01-15,261.0
2019-01-16,398.0
2019-01-17,439.0
2019-01-18,412.0
2019-01-19,426.0
2019-01-20,440.0
2019-01-21,
2019-01-22,112.0
2019-01-23,233.0
2019-01-24,311.0
2019-01-25,199.0
2019-01-26,288.0
2019-01-27,306.0
2019-01-28,309.0
2019-01-29,320.0
2019-01-30,367.0
2019-01-31,377.0
2019-02-01,323.0
2019-02-02,347.0
2019-02-03,320.0
2019-02-04,357.0
2019-02-05,418.0
2019-02-06,356.0
2019-02-07,160.0
2019-02-08,153.0
2019-02-09,220.0
2019-02-10,319.0
2019-02-11,356.0
2019-02-12,374.0
2019-02-13,374.0
2019-02-14,355.0
2019-02-15,274.0
2019-02-16,308.0
2019-02-17,284.0
2019-02-18,265.0
2019-02-19,246.0
2019-02-20,266.0
2019-02-21,170.0
2019-02-22,219.0
2019-02-23,178.0
2019-02-24,252.0
2019-02-25,244.0
2019-02-26,
2019-02-27,109.0
2019-02-28,
2019-03-01,293.0
2019-03-02,267.0
2019-03-03,120.0
2019-03-04,229.0
2019-03-05,191.0
2019-03-06,228.0
2019-03-07,285.0
2019-03-08,226.0
2019-03-09,204.0
2019-03-10,217.0
2019-03-11,215.0
2019-03-12,141.0
2019-03-13,238.0
2019-03-14,273.0
2019-03-15,169.0
2019-03-16,190.0
2019-03-17,247.0
2019-03-18,267.0
2019-03-19,282.0
2019-03-20,260.0
2019-03-21,268.0
2019-03-22,125.0
2019-03-23,168.0
2019-03-24,176.0
2019-03-25,185.0
2019-03-26,221.0
2019-03-27,237.0
2019-03-28,295.0
2019-03-29,274.0
2019-03-30,254.0
2019-03-31,216.0
2019-04-01,188.0
2019-04-02,267.0
2019-04-03,247.0
2019-04-04,267.0
2019-04-05,296.0
2019-04-06,298.0
2019-04-07,346.0
2019-04-08,295.0
2019-04-09,248.0
2019-04-10,256.0
2019-04-11,192.0
2019-04-12,215.0
2019-04-13,176.0
2019-04-14,157.0
2019-04-15,185.0
2019-04-16,194.0
2019-04-17,93.0
2019-04-18,170.0
2019-04-19,201.0
2019-04-20,207.0
2019-04-21,244.0
2019-04-22,238.0
2019-04-23,284.0
2019-04-24,271.0
2019-04-25,281.0
2019-04-26,223.0
2019-04-27,302.0
2019-04-28,320.0
2019-04-29,282.0
2019-04-30,
2019-05-01,297.0
2019-05-02,260.0
2019-05-03,220.0
2019-05-04,190.0
2019-05-05,
2019-05-06,
2019-05-07,338.0
2019-05-08,405.0
2019-05-09,372.0
2019-05-10,314.0
2019-05-11,271.0
2019-05-12,369.0
2019-05-13,337.0
2019-05-14,165.0
2019-05-15,196.0
2019-05-16,206.0
2019-05-17,313.0
2019-05-18,113.0
2019-05-19,245.0
2019-05-20,227.0
2019-05-21,214.0
2019-05-22,190.0
2019-05-23,302.0
2019-05-24,137.0
2019-05-25,138.0
2019-05-26,166.0
2019-05-27,193.0
2019-05-28,187.0
2019-05-29,222.0
2019-05-30,270.0
2019-05-31,308.0
2019-06-01,284.0
2019-06-02,236.0
2019-06-03,271.0
2019-06-04,228.0
2019-06-05,174.0
2019-06-06,206.0
2019-06-07,241.0
2019-06-08,272.0
2019-06-09,255.0
2019-06-10,232.0
2019-06-11,
2019-06-12,228.0
2019-06-13,172.0
2019-06-14,201.0
2019-06-15,263.0
2019-06-16,191.0
2019-06-17,126.0
2019-06-18,91.0
2019-06-19,186.0
2019-06-20,116.0
2019-06-21,168.0
2019-06-22,223.0
2019-06-23,213.0
2019-06-24,95.0
2019-06-25,101.0
2019-06-26,130.0
2019-06-27,199.0
2019-06-28,195.0
2019-06-29,247.0
2019-06-30,241.0
2019-07-01,
2019-07-02,
2019-07-03,125.0
2019-07-04,94.0
2019-07-05,99.0
2019-07-06,88.0
2019-07-07,81.0
2019-07-08,121.0
2019-07-09,127.0
2019-07-10,109.0
2019-07-11,337.0
2019-07-12,264.0
2019-07-13,283.0
2019-07-14,218.0
2019-07-15,127.0
2019-07-16,73.0
2019-07-17,64.0
2019-07-18,77.0
2019-07-19,224.0
2019-07-20,114.0
2019-07-21,108.0
2019-07-22,109.0
2019-07-23,136.0
2019-07-24,171.0
2019-07-25,76.0
2019-07-26,80.0
2019-07-27,69.0
2019-07-28,57.0
2019-07-29,67.0
2019-07-30,90.0
2019-07-31,79.0
2019-08-01,96.0
2019-08-02,89.0
2019-08-03,83.0
2019-08-04,81.0
2019-08-05,120.0
2019-08-06,94.0
2019-08-07,64.0
2019-08-08,99.0
2019-08-09,43.0
2019-08-10,51.0
2019-08-11,77.0
2019-08-12,71.0
2019-08-13,81.0
2019-08-14,59.0
2019-08-15,79.0
2019-08-16,49.0
2019-08-17,52.0
2019-08-18,59.0
2019-08-19,93.0
2019-08-20,108.0
2019-08-21,126.0
2019-08-22,132.0
2019-08-23,147.0
2019-08-24,145.0
2019-08-25,86.0
2019-08-26,60.0
2019-08-27,
2019-08-28,114.0
2019-08-29,96.0
2019-08-30,166.0
2019-08-31,126.0
2019-09-01,129.0
2019-09-02,81.0
2019-09-03,123.0
2019-09-04,180.0
2019-09-05,98.0
2019-09-06,103.0
2019-09-07,97.0
2019-09-08,81.0
2019-09-09,104.0
2019-09-10,128.0
2019-09-11,157.0
2019-09-12,146.0
2019-09-13,96.0
2019-09-14,81.0
2019-09-15,65.0
2019-09-16,118.0
2019-09-17,137.0
2019-09-18,110.0
2019-09-19,72.0
2019-09-20,156.0
2019-09-21,108.0
2019-09-22,
2019-09-23,85.0
2019-09-24,91.0
2019-09-25,83.0
2019-09-26,79.0
2019-09-27,54.0
2019-09-28,63.0
2019-09-29,59.0
2019-09-30,69.0
2019-10-01,97.0
2019-10-02,
2019-10-03,116.0
2019-10-04,113.0
2019-10-05,115.0
2019-10-06,141.0
2019-10-07,147.0
2019-10-08,130.0
2019-10-09,258.0
2019-10-10,244.0
2019-10-11,261.0
2019-10-12,263.0
2019-10-13,300.0
2019-10-14,275.0
2019-10-15,288.0
2019-10-16,323.0
2019-10-17,309.0
2019-10-18,269.0
2019-10-19,239.0
2019-10-20,290.0
2019-10-21,300.0
2019-10-22,260.0
2019-10-23,
2019-10-24,359.0
2019-10-25,306.0
2019-10-26,310.0
2019-10-27,382.0
2019-10-28,384.0
2019-10-29,415.0
2019-10-30,446.0
2019-10-31,443.0
2019-11-01,481.0
2019-11-02,435.0
2019-11-03,
2019-11-04,417.0
2019-11-05,332.0
2019-11-06,260.0
2019-11-07,297.0
2019-11-08,303.0
2019-11-09,283.0
2019-11-10,337.0
2019-11-11,361.0
2019-11-12,426.0
2019-11-13,486.0
2019-11-14,474.0
2019-11-15,453.0
2019-11-16,361.0
2019-11-17,251.0
2019-11-18,287.0
2019-11-19,
2019-11-20,
2019-11-21,369.0
2019-11-22,362.0
2019-11-23,310.0
2019-11-24,270.0
2019-11-25,292.0
2019-11-26,295.0
2019-11-27,164.0
2019-11-28,135.0
2019-11-29,136.0
2019-11-30,241.0
2019-12-01,297.0
2019-12-02,336.0
2019-12-03,340.0
2019-12-04,361.0
2019-12-05,441.0
2019-12-06,433.0
2019-12-07,394.0
2019-12-08,426.0
2019-12-09,375.0
2019-12-10,404.0
2019-12-11,453.0
2019-12-12,453.0
2019-12-13,239.0
2019-12-14,224.0
2019-12-15,278.0
2019-12-16,299.0
2019-12-17,274.0
2019-12-18,356.0
2019-12-19,403.0
2019-12-20,474.0
2019-12-21,452.0
2019-12-22,390.0
2019-12-23,387.0
2019-12-24,404.0
2019-12-25,407.0
2019-12-26,398.0
2019-12-27,403.0
2019-12-28,443.0
2019-12-29,443.0
2019-12-30,459.0
2019-12-31,419.0
2020-01-01,448.0
2020-01-02,424.0
2020-01-03,406.0
2020-01-04,424.0
2020-01-05,395.0
2020-01-06,380.0
2020-01-07,291.0
2020-01-08,274.0
2020-01-09,280.0
2020-01-10,348.0
2020-01-11,346.0
2020-01-12,396.0
2020-01-13,406.0
2020-01-14,337.0
2020-01-15,306.0
2020-01-16,357.0
2020-01-17,342.0
2020-01-18,296.0
2020-01-19,356.0
2020-01-20,323.0
2020-01-21,417.0
2020-01-22,404.0
2020-01-23,
2020-01-24,
2020-01-25,359.0
2020-01-26,393.0
2020-01-27,396.0
2020-01-28,246.0
2020-01-29,240.0
2020-01-30,271.0
2020-01-31,273.0
2020-02-01,296.0
2020-02-02,329.0
2020-02-03,333.0
2020-02-04,348.0
2020-02-05,355.0
2020-02-06,298.0
2020-02-07,334.0
2020-02-08,355.0
2020-02-09,356.0
2020-02-10,368.0
2020-02-11,359.0
2020-02-12,388.0
2020-02-13,302.0
2020-02-14,214.0
2020-02-15,222.0
2020-02-16,322.0
2020-02-17,
2020-02-18,275.0
2020-02-19,329.0
2020-02-20,250.0
2020-02-21,127.0
2020-02-22,169.0
2020-02-23,216.0
2020-02-24,161.0
2020-02-25,276.0
2020-02-26,319.0
2020-02-27,247.0
2020-02-28,200.0
2020-02-29,
2020-03-01,82.0
2020-03-02,225.0
2020-03-03,238.0
2020-03-04,
2020-03-05,77.0
2020-03-06,102.0
2020-03-07,109.0
2020-03-08,242.0
2020-03-09,152.0
2020-03-10,272.0
2020-03-11,
2020-03-12,132.0
2020-03-13,212.0
2020-03-14,112.0
2020-03-15,155.0
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,174.0
2020-03-21,215.0
2020-03-22,235.0
2020-03-23,156.0
2020-03-24,121.0
2020-03-25,87.0
2020-03-26,
2020-03-27,81.0
2020-03-28,79.0
2020-03-29,77.0
2020-03-30,85.0
2020-03-31,106.0
2020-04-01,109.0
2020-04-02,89.0
2020-04-03,95.0
2020-04-04,131.0
2020-04-05,147.0
2020-04-06,188.0
2020-04-07,111.0
2020-04-08,100.0
2020-04-09,99.0
2020-04-10,152.0
2020-04-11,160.0
2020-04-12,112.0
2020-04-13,136.0
2020-04-14,136.0
2020-04-15,182.0
2020-04-16,219.0
2020-04-17,118.0
2020-04-18,88.0
2020-04-19,83.0
2020-04-20,166.0
2020-04-21,103.0
2020-04-22,
2020-04-23,132.0
2020-04-24,114.0
2020-04-25,92.0
2020-04-26,126.0
2020-04-27,76.0
2020-04-28,76.0
2020-04-29,
2020-04-30,112.0
2020-05-01,142.0
2020-05-02,109.0
2020-05-03,96.0
2020-05-04,60.0
2020-05-05,99.0
2020-05-06,119.0
2020-05-07,
2020-05-08,110.0
2020-05-09,122.0
2020-05-10,110.0
2020-05-11,72.0
2020-05-12,106.0
2020-05-13,152.0
2020-05-14,149.0
2020-05-15,99.0
2020-05-16,220.0
2020-05-17,227.0
2020-05-18,229.0
2020-05-19,244.0
2020-05-20,176.0
2020-05-21,164.0
2020-05-22,250.0
2020-05-23,
2020-05-24,213.0
2020-05-25,171.0
2020-05-26,169.0
2020-05-27,191.0
2020-05-28,197.0
2020-05-29,
2020-05-30,46.0
2020-05-31,49.0
2020-06-01,63.0
2020-06-02,136.0
2020-06-03,111.0
2020-06-04,165.0
2020-06-05,104.0
2020-06-06,94.0
2020-06-07,110.0
2020-06-08,102.0
2020-06-09,134.0
2020-06-10,146.0
2020-06-11,
2020-06-12,137.0
2020-06-13,
2020-06-14,151.0
2020-06-15,128.0
2020-06-16,120.0
2020-06-17,100.0
2020-06-18,88.0
2020-06-19,130.0
2020-06-20,137.0
2020-06-21,109.0
2020-06-22,87.0
2020-06-23,86.0
2020-06-24,70.0
2020-06-25,85.0
2020-06-26,108.0
2020-06-27,124.0
2020-06-28,231.0
2020-06-29,272.0
2020-06-30,106.0
2020-07-01,115.0
2020-07-02,122.0
2020-07-03,147.0
2020-07-04,79.0
2020-07-05,
2020-07-06,81.0
2020-07-07,70.0
2020-07-08,46.0
2020-07-09,89.0
2020-07-10,80.0
2020-07-11,72.0
2020-07-12,72.0
2020-07-13,
2020-07-14,145.0
2020-07-15,124.0
2020-07-16,78.0
2020-07-17,76.0
2020-07-18,86.0
2020-07-19,
2020-07-20,
2020-07-21,64.0
2020-07-22,71.0
2020-07-23,78.0
2020-07-24,129.0
2020-07-25,70.0
2020-07-26,98.0
2020-07-27,131.0
2020-07-28,
2020-07-29,104.0
2020-07-30,55.0
2020-07-31,81.0
2020-08-01,78.0
2020-08-02,68.0
2020-08-03,85.0
2020-08-04,71.0
2020-08-05,84.0
2020-08-06,64.0
2020-08-07,45.0
2020-08-08,88.0
2020-08-09,131.0
2020-08-10,78.0
2020-08-11,
2020-08-12,78.0
2020-08-13,47.0
2020-08-14,53.0
2020-08-15,63.0
2020-08-16,46.0
2020-08-17,66.0
2020-08-18,80.0
2020-08-19,
2020-08-20,41.0
2020-08-21,
2020-08-22,
2020-08-23,56.0
2020-08-24,40.0
2020-08-25,55.0
2020-08-26,58.0
2020-08-27,84.0
2020-08-28,100.0
2020-08-29,69.0
2020-08-30,58.0
2020-08-31,45.0
2020-09-01,54.0
2020-09-02,62.0
2020-09-03,98.0
2020-09-04,
2020-09-05,
2020-09-06,65.0
2020-09-07,94.0
2020-09-08,83.0
2020-09-09,138.0
2020-09-10,145.0
2020-09-11,144.0
2020-09-12,129.0
2020-09-13,161.0
2020-09-14,179.0
2020-09-15,153.0
2020-09-16,168.0
2020-09-17,146.0
2020-09-18,124.0
2020-09-19,125.0
2020-09-20,167.0
2020-09-21,162.0
2020-09-22,131.0
2020-09-23,75.0
2020-09-24,80.0
2020-09-25,127.0
2020-09-26,202.0
2020-09-27,121.0
2020-09-28,166.0
2020-09-29,194.0
2020-09-30,175.0
2020-10-01,174.0
2020-10-02,218.0
2020-10-03,243.0
2020-10-04,235.0
2020-10-05,219.0
2020-10-06,228.0
2020-10-07,268.0
2020-10-08,264.0
2020-10-09,257.0
2020-10-10,271.0
2020-10-11,286.0
2020-10-12,317.0
2020-10-13,336.0
2020-10-14,306.0
2020-10-15,325.0
2020-10-16,300.0
2020-10-17,324.0
2020-10-18,296.0
2020-10-19,313.0
2020-10-20,289.0
2020-10-21,337.0
2020-10-22,340.0
2020-10-23,407.0
2020-10-24,381.0
2020-10-25,410.0
2020-10-26,398.0
2020-10-27,355.0
2020-10-28,362.0
2020-10-29,430.0
2020-10-30,420.0
2020-10-31,419.0
2020-11-01,427.0
2020-11-02,357.0
2020-11-03,365.0
2020-11-04,417.0
2020-11-05,468.0
2020-11-06,460.0
2020-11-07,456.0
2020-11-08,477.0
2020-11-09,496.0
2020-11-10,
