Datetime,AQI
2018-05-24,285.0
2018-05-25,302.0
2018-05-26,
2018-05-27,281.0
2018-05-28,256.0
2018-05-29,298.0
2018-05-30,289.0
2018-05-31,261.0
2018-06-01,223.0
2018-06-02,156.0
2018-06-03,
2018-06-04,159.0
2018-06-05,159.0
2018-06-06,157.0
2018-06-07,
2018-06-08,196.0
2018-06-09,
2018-06-10,120.0
2018-06-11,178.0
2018-06-12,357.0
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-16,411.0
2018-06-17,
2018-06-18,185.0
2018-06-19,
2018-06-20,195.0
2018-06-21,239.0
2018-06-22,286.0
2018-06-23,230.0
2018-06-24,203.0
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,53.0
2018-06-29,64.0
2018-06-30,80.0
2018-07-01,84.0
2018-07-02,105.0
2018-07-03,94.0
2018-07-04,106.0
2018-07-05,127.0
2018-07-06,163.0
2018-07-07,153.0
2018-07-08,196.0
2018-07-09,154.0
2018-07-10,109.0
2018-07-11,99.0
2018-07-12,122.0
2018-07-13,86.0
2018-07-14,57.0
2018-07-15,57.0
2018-07-16,72.0
2018-07-17,89.0
2018-07-18,98.0
2018-07-19,82.0
2018-07-20,66.0
2018-07-21,112.0
2018-07-22,
2018-07-23,65.0
2018-07-24,70.0
2018-07-25,63.0
2018-07-26,74.0
2018-07-27,40.0
2018-07-28,59.0
2018-07-29,92.0
2018-07-30,118.0
2018-07-31,139.0
2018-08-01,171.0
2018-08-02,243.0
2018-08-03,
2018-08-04,234.0
2018-08-05,240.0
2018-08-06,
2018-08-07,112.0
2018-08-08,78.0
2018-08-09,89.0
2018-08-10,114.0
2018-08-11,118.0
2018-08-12,
2018-08-13,
2018-08-14,118.0
2018-08-15,119.0
2018-08-16,72.0
2018-08-17,89.0
2018-08-18,77.0
2018-08-19,82.0
2018-08-20,
2018-08-21,73.0
2018-08-22,79.0
2018-08-23,63.0
2018-08-24,76.0
2018-08-25,79.0
2018-08-26,
2018-08-27,
2018-08-28,68.0
2018-08-29,46.0
2018-08-30,
2018-08-31,128.0
2018-09-01,111.0
2018-09-02,112.0
2018-09-03,73.0
2018-09-04,96.0
2018-09-05,93.0
2018-09-06,137.0
2018-09-07,89.0
2018-09-08,77.0
2018-09-09,51.0
2018-09-10,66.0
2018-09-11,
2018-09-12,97.0
2018-09-13,109.0
2018-09-14,106.0
2018-09-15,123.0
2018-09-16,126.0
2018-09-17,134.0
2018-09-18,151.0
2018-09-19,160.0
2018-09-20,165.0
2018-09-21,143.0
2018-09-22,48.0
2018-09-23,59.0
2018-09-24,48.0
2018-09-25,45.0
2018-09-26,91.0
2018-09-27,152.0
2018-09-28,231.0
2018-09-29,
2018-09-30,141.0
2018-10-01,139.0
2018-10-02,202.0
2018-10-03,131.0
2018-10-04,182.0
2018-10-05,264.0
2018-10-06,239.0
2018-10-07,170.0
2018-10-08,246.0
2018-10-09,289.0
2018-10-10,245.0
2018-10-11,191.0
2018-10-12,131.0
2018-10-13,269.0
2018-10-14,217.0
2018-10-15,226.0
2018-10-16,312.0
2018-10-17,316.0
2018-10-18,338.0
2018-10-19,284.0
2018-10-20,316.0
2018-10-21,278.0
2018-10-22,248.0
2018-10-23,240.0
2018-10-24,334.0
2018-10-25,332.0
2018-10-26,331.0
2018-10-27,339.0
2018-10-28,376.0
2018-10-29,356.0
2018-10-30,399.0
2018-10-31,352.0
2018-11-01,385.0
2018-11-02,382.0
2018-11-03,341.0
2018-11-04,163.0
2018-11-05,422.0
2018-11-06,345.0
2018-11-07,270.0
2018-11-08,418.0
2018-11-09,443.0
2018-11-10,411.0
2018-11-11,426.0
2018-11-12,419.0
2018-11-13,406.0
2018-11-14,311.0
2018-11-15,238.0
2018-11-16,299.0
2018-11-17,262.0
2018-11-18,306.0
2018-11-19,346.0
2018-11-20,374.0
2018-11-21,384.0
2018-11-22,242.0
2018-11-23,357.0
2018-11-24,239.0
2018-11-25,228.0
2018-11-26,325.0
2018-11-27,370.0
2018-11-28,321.0
2018-11-29,346.0
2018-11-30,342.0
2018-12-01,295.0
2018-12-02,293.0
2018-12-03,326.0
2018-12-04,380.0
2018-12-05,323.0
2018-12-06,
2018-12-07,367.0
2018-12-08,356.0
2018-12-09,372.0
2018-12-10,428.0
2018-12-11,421.0
2018-12-12,388.0
2018-12-13,204.0
2018-12-14,269.0
2018-12-15,286.0
2018-12-16,267.0
2018-12-17,332.0
2018-12-18,357.0
2018-12-19,333.0
2018-12-20,378.0
2018-12-21,376.0
2018-12-22,416.0
2018-12-23,456.0
2018-12-24,461.0
2018-12-25,409.0
2018-12-26,354.0
2018-12-27,378.0
2018-12-28,372.0
2018-12-29,354.0
2018-12-30,429.0
2018-12-31,437.0
2019-01-01,401.0
2019-01-02,437.0
2019-01-03,459.0
2019-01-04,410.0
2019-01-05,433.0
2019-01-06,379.0
2019-01-07,364.0
2019-01-08,354.0
2019-01-09,302.0
2019-01-10,290.0
2019-01-11,393.0
2019-01-12,450.0
2019-01-13,436.0
2019-01-14,258.0
2019-01-15,248.0
2019-01-16,379.0
2019-01-17,457.0
2019-01-18,414.0
2019-01-19,338.0
2019-01-20,425.0
2019-01-21,365.0
2019-01-22,
2019-01-23,214.0
2019-01-24,314.0
2019-01-25,
2019-01-26,221.0
2019-01-27,255.0
2019-01-28,254.0
2019-01-29,259.0
2019-01-30,297.0
2019-01-31,344.0
2019-02-01,285.0
2019-02-02,342.0
2019-02-03,299.0
2019-02-04,262.0
2019-02-05,368.0
2019-02-06,328.0
2019-02-07,144.0
2019-02-08,130.0
2019-02-09,132.0
2019-02-10,241.0
2019-02-11,270.0
2019-02-12,331.0
2019-02-13,361.0
2019-02-14,330.0
2019-02-15,207.0
2019-02-16,259.0
2019-02-17,212.0
2019-02-18,241.0
2019-02-19,184.0
2019-02-20,252.0
2019-02-21,142.0
2019-02-22,183.0
2019-02-23,93.0
2019-02-24,177.0
2019-02-25,228.0
2019-02-26,
2019-02-27,74.0
2019-02-28,
2019-03-01,
2019-03-02,
2019-03-03,127.0
2019-03-04,
2019-03-05,
2019-03-06,168.0
2019-03-07,196.0
2019-03-08,203.0
2019-03-09,168.0
2019-03-10,133.0
2019-03-11,166.0
2019-03-12,120.0
2019-03-13,174.0
2019-03-14,304.0
2019-03-15,153.0
2019-03-16,120.0
2019-03-17,174.0
2019-03-18,180.0
2019-03-19,197.0
2019-03-20,206.0
2019-03-21,237.0
2019-03-22,89.0
2019-03-23,121.0
2019-03-24,117.0
2019-03-25,122.0
2019-03-26,127.0
2019-03-27,145.0
2019-03-28,182.0
2019-03-29,238.0
2019-03-30,193.0
2019-03-31,164.0
2019-04-01,132.0
2019-04-02,157.0
2019-04-03,148.0
2019-04-04,232.0
2019-04-05,268.0
2019-04-06,
2019-04-07,246.0
2019-04-08,216.0
2019-04-09,162.0
2019-04-10,
2019-04-11,149.0
2019-04-12,156.0
2019-04-13,122.0
2019-04-14,103.0
2019-04-15,130.0
2019-04-16,146.0
2019-04-17,56.0
2019-04-18,51.0
2019-04-19,128.0
2019-04-20,150.0
2019-04-21,
2019-04-22,194.0
2019-04-23,257.0
2019-04-24,179.0
2019-04-25,170.0
2019-04-26,197.0
2019-04-27,230.0
2019-04-28,221.0
2019-04-29,209.0
2019-04-30,253.0
2019-05-01,297.0
2019-05-02,262.0
2019-05-03,142.0
2019-05-04,136.0
2019-05-05,
2019-05-06,
2019-05-07,246.0
2019-05-08,313.0
2019-05-09,298.0
2019-05-10,247.0
2019-05-11,254.0
2019-05-12,278.0
2019-05-13,296.0
2019-05-14,95.0
2019-05-15,159.0
2019-05-16,135.0
2019-05-17,165.0
2019-05-18,60.0
2019-05-19,149.0
2019-05-20,156.0
2019-05-21,172.0
2019-05-22,127.0
2019-05-23,229.0
2019-05-24,113.0
2019-05-25,110.0
2019-05-26,116.0
2019-05-27,
2019-05-28,126.0
2019-05-29,154.0
2019-05-30,192.0
2019-05-31,251.0
2019-06-01,237.0
2019-06-02,188.0
2019-06-03,261.0
2019-06-04,152.0
2019-06-05,166.0
2019-06-06,194.0
2019-06-07,171.0
2019-06-08,203.0
2019-06-09,231.0
2019-06-10,
2019-06-11,
2019-06-12,246.0
2019-06-13,192.0
2019-06-14,146.0
2019-06-15,206.0
2019-06-16,192.0
2019-06-17,125.0
2019-06-18,87.0
2019-06-19,227.0
2019-06-20,150.0
2019-06-21,169.0
2019-06-22,186.0
2019-06-23,114.0
2019-06-24,98.0
2019-06-25,191.0
2019-06-26,140.0
2019-06-27,170.0
2019-06-28,182.0
2019-06-29,212.0
2019-06-30,234.0
2019-07-01,
2019-07-02,
2019-07-03,127.0
2019-07-04,102.0
2019-07-05,94.0
2019-07-06,84.0
2019-07-07,77.0
2019-07-08,132.0
2019-07-09,145.0
2019-07-10,158.0
2019-07-11,363.0
2019-07-12,281.0
2019-07-13,329.0
2019-07-14,252.0
2019-07-15,
2019-07-16,97.0
2019-07-17,70.0
2019-07-18,80.0
2019-07-19,154.0
2019-07-20,
2019-07-21,101.0
2019-07-22,94.0
2019-07-23,124.0
2019-07-24,168.0
2019-07-25,86.0
2019-07-26,63.0
2019-07-27,42.0
2019-07-28,40.0
2019-07-29,53.0
2019-07-30,69.0
2019-07-31,70.0
2019-08-01,79.0
2019-08-02,79.0
2019-08-03,80.0
2019-08-04,70.0
2019-08-05,92.0
2019-08-06,77.0
2019-08-07,77.0
2019-08-08,59.0
2019-08-09,60.0
2019-08-10,42.0
2019-08-11,57.0
2019-08-12,47.0
2019-08-13,63.0
2019-08-14,56.0
2019-08-15,75.0
2019-08-16,38.0
2019-08-17,35.0
2019-08-18,42.0
2019-08-19,77.0
2019-08-20,104.0
2019-08-21,109.0
2019-08-22,119.0
2019-08-23,133.0
2019-08-24,152.0
2019-08-25,79.0
2019-08-26,46.0
2019-08-27,
2019-08-28,94.0
2019-08-29,89.0
2019-08-30,85.0
2019-08-31,100.0
2019-09-01,89.0
2019-09-02,74.0
2019-09-03,162.0
2019-09-04,136.0
2019-09-05,84.0
2019-09-06,78.0
2019-09-07,81.0
2019-09-08,68.0
2019-09-09,
2019-09-10,131.0
2019-09-11,167.0
2019-09-12,145.0
2019-09-13,79.0
2019-09-14,68.0
2019-09-15,63.0
2019-09-16,111.0
2019-09-17,
2019-09-18,105.0
2019-09-19,65.0
2019-09-20,85.0
2019-09-21,102.0
2019-09-22,
2019-09-23,54.0
2019-09-24,95.0
2019-09-25,87.0
2019-09-26,63.0
2019-09-27,54.0
2019-09-28,52.0
2019-09-29,42.0
2019-09-30,58.0
2019-10-01,83.0
2019-10-02,
2019-10-03,129.0
2019-10-04,112.0
2019-10-05,92.0
2019-10-06,121.0
2019-10-07,128.0
2019-10-08,109.0
2019-10-09,156.0
2019-10-10,191.0
2019-10-11,196.0
2019-10-12,220.0
2019-10-13,268.0
2019-10-14,244.0
2019-10-15,284.0
2019-10-16,302.0
2019-10-17,282.0
2019-10-18,250.0
2019-10-19,143.0
2019-10-20,246.0
2019-10-21,249.0
2019-10-22,196.0
2019-10-23,232.0
2019-10-24,329.0
2019-10-25,
2019-10-26,294.0
2019-10-27,345.0
2019-10-28,365.0
2019-10-29,404.0
2019-10-30,409.0
2019-10-31,406.0
2019-11-01,495.0
2019-11-02,407.0
2019-11-03,497.0
2019-11-04,427.0
2019-11-05,314.0
2019-11-06,189.0
2019-11-07,331.0
2019-11-08,347.0
2019-11-09,294.0
2019-11-10,306.0
2019-11-11,
2019-11-12,431.0
2019-11-13,465.0
2019-11-14,472.0
2019-11-15,
2019-11-16,366.0
2019-11-17,221.0
2019-11-18,200.0
2019-11-19,250.0
2019-11-20,297.0
2019-11-21,390.0
2019-11-22,371.0
2019-11-23,323.0
2019-11-24,245.0
2019-11-25,258.0
2019-11-26,287.0
2019-11-27,136.0
2019-11-28,113.0
2019-11-29,86.0
2019-11-30,196.0
2019-12-01,254.0
2019-12-02,270.0
2019-12-03,269.0
2019-12-04,290.0
2019-12-05,401.0
2019-12-06,419.0
2019-12-07,389.0
2019-12-08,415.0
2019-12-09,
2019-12-10,376.0
2019-12-11,421.0
2019-12-12,441.0
2019-12-13,
2019-12-14,177.0
2019-12-15,236.0
2019-12-16,250.0
2019-12-17,216.0
2019-12-18,320.0
2019-12-19,391.0
2019-12-20,470.0
2019-12-21,451.0
2019-12-22,348.0
2019-12-23,341.0
2019-12-24,412.0
2019-12-25,393.0
2019-12-26,369.0
2019-12-27,393.0
2019-12-28,468.0
2019-12-29,474.0
2019-12-30,492.0
2019-12-31,388.0
2020-01-01,447.0
2020-01-02,439.0
2020-01-03,369.0
2020-01-04,345.0
2020-01-05,330.0
2020-01-06,327.0
2020-01-07,262.0
2020-01-08,301.0
2020-01-09,251.0
2020-01-10,290.0
2020-01-11,317.0
2020-01-12,371.0
2020-01-13,397.0
2020-01-14,324.0
2020-01-15,255.0
2020-01-16,311.0
2020-01-17,229.0
2020-01-18,271.0
2020-01-19,322.0
2020-01-20,295.0
2020-01-21,370.0
2020-01-22,405.0
2020-01-23,201.0
2020-01-24,138.0
2020-01-25,249.0
2020-01-26,318.0
2020-01-27,368.0
2020-01-28,282.0
2020-01-29,
2020-01-30,219.0
2020-01-31,201.0
2020-02-01,244.0
2020-02-02,273.0
2020-02-03,272.0
2020-02-04,324.0
2020-02-05,324.0
2020-02-06,237.0
2020-02-07,341.0
2020-02-08,298.0
2020-02-09,299.0
2020-02-10,331.0
2020-02-11,337.0
2020-02-12,341.0
2020-02-13,273.0
2020-02-14,161.0
2020-02-15,165.0
2020-02-16,244.0
2020-02-17,297.0
2020-02-18,253.0
2020-02-19,276.0
2020-02-20,239.0
2020-02-21,154.0
2020-02-22,89.0
2020-02-23,242.0
2020-02-24,124.0
2020-02-25,261.0
2020-02-26,256.0
2020-02-27,226.0
2020-02-28,209.0
2020-02-29,
2020-03-01,69.0
2020-03-02,168.0
2020-03-03,217.0
2020-03-04,226.0
2020-03-05,80.0
2020-03-06,54.0
2020-03-07,55.0
2020-03-08,
2020-03-09,130.0
2020-03-10,191.0
2020-03-11,114.0
2020-03-12,137.0
2020-03-13,179.0
2020-03-14,92.0
2020-03-15,113.0
2020-03-16,130.0
2020-03-17,150.0
2020-03-18,139.0
2020-03-19,158.0
2020-03-20,179.0
2020-03-21,155.0
2020-03-22,170.0
2020-03-23,86.0
2020-03-24,114.0
2020-03-25,73.0
2020-03-26,72.0
2020-03-27,55.0
2020-03-28,49.0
2020-03-29,49.0
2020-03-30,61.0
2020-03-31,60.0
2020-04-01,61.0
2020-04-02,56.0
2020-04-03,66.0
2020-04-04,67.0
2020-04-05,75.0
2020-04-06,138.0
2020-04-07,85.0
2020-04-08,86.0
2020-04-09,69.0
2020-04-10,111.0
2020-04-11,
2020-04-12,86.0
2020-04-13,149.0
2020-04-14,107.0
2020-04-15,171.0
2020-04-16,
2020-04-17,92.0
2020-04-18,80.0
2020-04-19,89.0
2020-04-20,95.0
2020-04-21,80.0
2020-04-22,98.0
2020-04-23,112.0
2020-04-24,118.0
2020-04-25,74.0
2020-04-26,120.0
2020-04-27,56.0
2020-04-28,66.0
2020-04-29,121.0
2020-04-30,107.0
2020-05-01,118.0
2020-05-02,104.0
2020-05-03,88.0
2020-05-04,73.0
2020-05-05,80.0
2020-05-06,123.0
2020-05-07,90.0
2020-05-08,96.0
2020-05-09,123.0
2020-05-10,127.0
2020-05-11,63.0
2020-05-12,95.0
2020-05-13,123.0
2020-05-14,121.0
2020-05-15,91.0
2020-05-16,
2020-05-17,162.0
2020-05-18,166.0
2020-05-19,169.0
2020-05-20,
2020-05-21,126.0
2020-05-22,152.0
2020-05-23,180.0
2020-05-24,150.0
2020-05-25,131.0
2020-05-26,145.0
2020-05-27,150.0
2020-05-28,216.0
2020-05-29,101.0
2020-05-30,60.0
2020-05-31,48.0
2020-06-01,56.0
2020-06-02,119.0
2020-06-03,104.0
2020-06-04,133.0
2020-06-05,100.0
2020-06-06,74.0
2020-06-07,91.0
2020-06-08,102.0
2020-06-09,142.0
2020-06-10,182.0
2020-06-11,125.0
2020-06-12,106.0
2020-06-13,92.0
2020-06-14,117.0
2020-06-15,77.0
2020-06-16,65.0
2020-06-17,52.0
2020-06-18,55.0
2020-06-19,165.0
2020-06-20,162.0
2020-06-21,109.0
2020-06-22,87.0
2020-06-23,
2020-06-24,64.0
2020-06-25,88.0
2020-06-26,
2020-06-27,122.0
2020-06-28,235.0
2020-06-29,257.0
2020-06-30,92.0
2020-07-01,119.0
2020-07-02,78.0
2020-07-03,159.0
2020-07-04,110.0
2020-07-05,68.0
2020-07-06,73.0
2020-07-07,57.0
2020-07-08,59.0
2020-07-09,76.0
2020-07-10,69.0
2020-07-11,71.0
2020-07-12,80.0
2020-07-13,78.0
2020-07-14,212.0
2020-07-15,131.0
2020-07-16,72.0
2020-07-17,80.0
2020-07-18,94.0
2020-07-19,48.0
2020-07-20,54.0
2020-07-21,56.0
2020-07-22,52.0
2020-07-23,65.0
2020-07-24,99.0
2020-07-25,61.0
2020-07-26,67.0
2020-07-27,
2020-07-28,65.0
2020-07-29,94.0
2020-07-30,50.0
2020-07-31,71.0
2020-08-01,81.0
2020-08-02,63.0
2020-08-03,74.0
2020-08-04,59.0
2020-08-05,78.0
2020-08-06,73.0
2020-08-07,
2020-08-08,82.0
2020-08-09,61.0
2020-08-10,61.0
2020-08-11,71.0
2020-08-12,64.0
2020-08-13,42.0
2020-08-14,35.0
2020-08-15,57.0
2020-08-16,35.0
2020-08-17,57.0
2020-08-18,79.0
2020-08-19,55.0
2020-08-20,56.0
2020-08-21,49.0
2020-08-22,47.0
2020-08-23,
2020-08-24,42.0
2020-08-25,54.0
2020-08-26,58.0
2020-08-27,61.0
2020-08-28,85.0
2020-08-29,73.0
2020-08-30,59.0
2020-08-31,38.0
2020-09-01,56.0
2020-09-02,51.0
2020-09-03,88.0
2020-09-04,76.0
2020-09-05,85.0
2020-09-06,76.0
2020-09-07,87.0
2020-09-08,73.0
2020-09-09,108.0
2020-09-10,
2020-09-11,131.0
2020-09-12,149.0
2020-09-13,142.0
2020-09-14,167.0
2020-09-15,134.0
2020-09-16,151.0
2020-09-17,124.0
2020-09-18,112.0
2020-09-19,119.0
2020-09-20,141.0
2020-09-21,154.0
2020-09-22,120.0
2020-09-23,76.0
2020-09-24,181.0
2020-09-25,133.0
2020-09-26,181.0
2020-09-27,111.0
2020-09-28,160.0
2020-09-29,173.0
2020-09-30,156.0
2020-10-01,156.0
2020-10-02,164.0
2020-10-03,165.0
2020-10-04,158.0
2020-10-05,171.0
2020-10-06,178.0
2020-10-07,203.0
2020-10-08,189.0
2020-10-09,182.0
2020-10-10,191.0
2020-10-11,188.0
2020-10-12,276.0
2020-10-13,298.0
2020-10-14,270.0
2020-10-15,305.0
2020-10-16,191.0
2020-10-17,286.0
2020-10-18,254.0
2020-10-19,232.0
2020-10-20,203.0
2020-10-21,
2020-10-22,281.0
2020-10-23,357.0
2020-10-24,343.0
2020-10-25,346.0
2020-10-26,349.0
2020-10-27,321.0
2020-10-28,286.0
2020-10-29,379.0
2020-10-30,372.0
2020-10-31,367.0
2020-11-01,357.0
2020-11-02,278.0
2020-11-03,
2020-11-04,325.0
